Traditional_Model
0.020380020141601562
0.009388446807861328
0.010039567947387695
0.020151853561401367
0.009938240051269531
0.013886451721191406
0.015358209609985352
0.00780034065246582
0.01883840560913086
0.020598173141479492
0.019332408905029297
0.017368555068969727
0.013903141021728516
0.03177690505981445
0.057008981704711914
0.012569665908813477
0.04119396209716797
0.033172607421875
0.0220339298248291
0.02880382537841797
0.01505589485168457
0.007296323776245117
0.005875349044799805
0.02640509605407715
0.03732609748840332
0.018208026885986328
0.01653146743774414
0.021707773208618164
0.027402877807617188
0.027817964553833008
0.02557539939880371
0.02902817726135254
0.017771244049072266
0.01578974723815918
0.010707855224609375
0.01716327667236328
0.025975465774536133
0.03822159767150879
0.0064542293548583984
0.020047903060913086
0.02343153953552246
0.03940939903259277
0.026278972625732422
0.022471189498901367
0.022027015686035156
0.03592205047607422
0.0395352840423584
0.03912019729614258
0.05381345748901367
0.04585671424865723
0.05267190933227539
0.01822352409362793
0.03954482078552246
0.02443528175354004
0.023943424224853516
0.019588708877563477
0.022840261459350586
0.0283811092376709
0.024900436401367188
0.015267610549926758
0.015521049499511719
0.018635988235473633
0.012250661849975586
0.009105682373046875
