SSD_Model
0.1366274356842041
0.015349626541137695
0.014380931854248047
0.01619863510131836
0.014746427536010742
0.014094114303588867
0.013991355895996094
0.014447450637817383
0.013770341873168945
0.014493703842163086
0.014813423156738281
0.014385223388671875
0.017277956008911133
0.013186454772949219
0.014014244079589844
0.013423681259155273
0.01638650894165039
0.014593124389648438
0.01487874984741211
0.016332387924194336
0.016552448272705078
0.015477418899536133
0.018577098846435547
0.015430212020874023
0.01586151123046875
0.02049088478088379
0.015958309173583984
0.01561594009399414
0.014634847640991211
0.014795303344726562
0.013875007629394531
0.013792753219604492
0.02476215362548828
0.0222928524017334
0.014297723770141602
0.016258716583251953
0.021335601806640625
0.014117240905761719
0.014488458633422852
0.014522075653076172
0.014539241790771484
0.014250993728637695
0.014288663864135742
0.014214754104614258
0.01396322250366211
0.013484001159667969
0.013653039932250977
0.01467585563659668
0.015004634857177734
0.01409912109375
0.014024734497070312
0.0166471004486084
0.013916492462158203
0.014168739318847656
0.013739585876464844
0.014513731002807617
0.01416635513305664
0.014041423797607422
0.013821125030517578
0.013248682022094727
0.014928340911865234
0.013387203216552734
0.013315677642822266
0.013901948928833008
